task_id,source_group_id,source_neuron_id,target_group_id,target_neuron_id,te_mean,te_std,te_sem,te_iqr,te_ci_lower,te_ci_upper,te_snr_linear,te_snr_db,mean_runtime
132,BC,5,POm,59,-0.10782874387025485,0.4130668985760696,0.06531161127610713,0.4865669699537918,-0.23541373096888393,0.025261466058186823,-0.26104426242326295,-inf,85.58212604522706
133,BC,5,POm,60,0.47139428601010636,0.6826433677333699,0.10793539358226717,0.46942838756938876,0.2766513870742391,0.6965344464887961,0.6905425413789793,-3.21619122463144,88.1534938454628
134,BC,5,POm,61,0.08542821750080201,0.3004321652477776,0.0475024962279531,0.32515219299202336,-0.014243706264046741,0.17411428843719842,0.2843511027867012,-10.922901662057246,71.8519944012165
135,BC,5,POm,62,-0.023391246378086806,0.4521521386372427,0.07149153035049542,0.6104780897850972,-0.1594849983266444,0.1146153210410296,-0.05173313223417788,-inf,108.32431569099427
136,BC,6,POm,46,0.06872198071440713,0.5717851684768537,0.09040717323449836,0.7786033852028034,-0.10333565987870308,0.24365504314602685,0.12018846326054897,-18.402744354276777,226.5436107993126
137,BC,6,POm,47,0.03637315122077585,0.37487604758302934,0.059273107530201596,0.4419338827701651,-0.07769083854926738,0.15372992419462234,0.09702714125185538,-20.262135284337376,241.25906115174294
138,BC,6,POm,48,-0.08860750434645795,0.5554165066731706,0.08781906055706644,0.7585158765669213,-0.2493176436245034,0.07937052297157984,-0.1595334371266682,-inf,129.67815818786622
139,BC,6,POm,49,0.06824201008735849,0.2412662818961723,0.038147548669607616,0.2881947044681761,-0.005400357833250227,0.14385783713124242,0.28284934617066004,-10.96889641659077,34.90979973077774
140,BC,6,POm,50,0.25467810431139204,0.8482219184901777,0.13411566118533264,1.2094511520059044,-0.01160035548104846,0.49898907510083845,0.3002493790359901,-10.450357642299418,261.65077462792397
141,BC,6,POm,51,0.5931674252216844,1.288984800882674,0.20380639200639333,1.7102461632130215,0.19738140298413995,1.0049337505839357,0.46018186158245916,-6.741410067536711,422.4462138056755
142,BC,6,POm,52,1.07634443760016,1.9572724830701127,0.3094719524037455,2.7569059775260456,0.48613648803647697,1.672388266995025,0.5499205894479454,-5.194000393915408,497.41249389648436
143,BC,6,POm,53,-0.0022251091419242643,0.5462136846756388,0.08636396663640139,0.5781854567741895,-0.1709682147348605,0.16306685106569932,-0.004073697170816242,-inf,234.39718202352523
144,BC,6,POm,54,0.00988255476893345,0.28120225685718,0.044461980742419534,0.44450468231289175,-0.07498950134128501,0.09132216594507293,0.035143938314665474,-29.082991440486357,180.16113782525062
145,BC,6,POm,55,-0.20156270046145383,0.5047626328717176,0.07980997988090029,0.5932195411007086,-0.35628023309676315,-0.050139518991569355,-0.3993217550885542,-inf,154.64214791655542
146,BC,6,POm,56,-0.04096455587603955,0.6207508375805858,0.09814932531059482,0.6519186876872105,-0.2257154716008022,0.14702996904810578,-0.06599194619809359,-inf,135.89043389558793
147,BC,6,POm,57,-0.08323326051309612,0.13826736212662563,0.02186198951917198,0.1350601162317145,-0.12775358923738617,-0.042824032791802885,-0.6019733018184789,-inf,19.838985139131545
148,BC,6,POm,58,0.13902832358875825,0.34235997062862283,0.054131864342739824,0.43461566609411495,0.041566133503656226,0.24932972660544916,0.40608813972463537,-7.827593887981202,77.7225043952465
149,BC,6,POm,59,-0.16024117410827382,0.5115607388167386,0.08088485480897017,0.7572465488539928,-0.30997004075293055,-0.0017023500798287725,-0.3132397816120885,-inf,112.7647679567337
150,BC,6,POm,60,0.38791884910361885,0.7034138457028466,0.11121949450596195,0.5553342933381025,0.19046011471425825,0.6162388052045099,0.5514802579923812,-5.1694005982358435,101.67104312777519
151,BC,6,POm,61,-0.2380359999835317,0.4379699271038724,0.06924912581530746,0.6955064019345958,-0.37091956784621843,-0.10682348101285108,-0.5434985035561065,-inf,175.54399814605713
